ind_t,date,adr,p,n_killed,n_injured,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,rand_ind_t,G0_indegree,G0_outdegree,G0_null_indegree,G0_null_outdegree,G1_indegree,G1_outdegree,G1_null_indegree,G1_null_outdegree
438,2016-05-22,100 block of Rains Avenue Nashville Tennessee,1.515716566510398,0,4,Tennessee,-86.76380019999998,36.1401248,,,,,,,,,,,,,,,0.0,1.6094379124341005,1021,1,0,1,0,3,5,6,4
439,2016-05-23,102 Isabella Avenue Newark New Jersey,1.6206565966927624,0,5,New Jersey,-74.22093609999997,40.741444,,,,,,,,,,,,,,,0.0,1.791759469228055,1097,2,0,2,0,7,0,7,0
440,2016-05-29,13210 Memorial Dr Houston Texas,3.336274652122176,2,6,Texas,-95.5741375,29.7730265,,,,,,,,,,,,,,,1.0986122886681098,1.9459101490553128,494,2,1,2,1,7,4,2,4
440,2016-05-29,300 block of South Meridian Street Indianapolis Indiana,1.515716566510398,0,4,Indiana,-86.158672,39.7626383,,,,,,,,,,,,,,,0.0,1.6094379124341005,494,0,1,0,1,0,11,1,8
440,2016-05-29,600 block of Martin Luther King Jr. Boulevard Trenton New Jersey,1.711769859409705,0,6,New Jersey,-74.76321089999998,40.2298219,,,,,,,,,,,,,,,0.0,1.9459101490553128,494,0,0,0,0,3,5,2,6
440,2016-05-29,200 block of N 3rd St Las Vegas Nevada,1.515716566510398,0,4,Nevada,-115.1413268,36.1720387,,,,,,,,,,,,,,,0.0,1.6094379124341005,494,0,4,0,4,1,12,1,10
441,2016-05-30,3900 block of 44th Sacramento California,1.6206565966927624,0,5,California,-121.4554443,38.5394525,,,,,,,,,,,,,,,0.0,1.791759469228055,224,0,2,0,2,2,10,1,9
441,2016-05-30,500 block of East 43rd Street Baltimore Maryland,1.6206565966927624,0,5,Maryland,-76.6090597,39.3411856,,,,,,,,,,,,,,,0.0,1.791759469228055,224,3,0,3,0,9,0,14,0
442,2016-05-31,6600 block of Pawawna Drive Fort Wayne Indiana,1.515716566510398,0,4,Indiana,-85.0571391,41.1059598,,,,,,,,,,,,,,,0.0,1.6094379124341005,343,0,0,0,0,3,5,1,6
442,2016-05-31,3300 block of West Huron Street Chicago Illinois,1.515716566510398,0,4,Illinois,-87.70893509999998,41.89369110000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,343,0,1,0,1,0,9,0,8
443,2016-06-04,3600 block of Hudson Street Denver Colorado,3.1576692799745936,3,1,Colorado,-104.9234444,39.7674446,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,416,0,0,0,0,3,10,4,4
444,2016-06-05,Mermaid Ave and 16th St. Brooklyn New York,1.515716566510398,0,4,New York,-73.98371540000002,40.5767364,,,,,,,,,,,,,,,0.0,1.6094379124341005,707,0,0,0,0,1,7,3,10
444,2016-06-05,8th and Humboldt Avenue N. Minneapolis Minnesota,1.515716566510398,0,4,Minnesota,-93.2981937,44.9846011,,,,,,,,,,,,,,,0.0,1.6094379124341005,707,0,1,0,1,4,5,2,3
444,2016-06-05,8152 N Black Canyon Hwy Phoenix Arizona,3.1402213592228687,2,4,Arizona,-112.1140293,33.5564792,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,707,0,0,0,0,7,0,4,0
444,2016-06-05,2600 block of Skyline Boulevard S Cape Coral Florida,3.5480584502905024,3,3,Florida,-81.99094079999998,26.6035305,,,,,,,,,,,,,,,1.3862943611198906,1.3862943611198906,707,0,0,0,0,3,5,2,7
445,2016-06-06,33 60 South Fairway Street Visalia California,1.515716566510398,0,4,California,-119.3104233,36.3004588,,,,,,,,,,,,,,,0.0,1.6094379124341005,1047,0,0,0,0,10,7,4,4
446,2016-06-08,66 Washington St Boston Massachusetts,2.3903891703159093,1,3,Massachusetts,-71.11994770000003,42.24587879999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,609,0,6,0,6,0,10,0,14
446,2016-06-08,1300 North Capitol St NW Washington District of Columbia,1.515716566510398,0,4,District of Columbia,-77.00931349999998,38.9074971,,,,,,,,,,,,,,,0.0,1.6094379124341005,609,0,5,0,5,2,7,1,13
447,2016-06-09,Landview Drive Fort Walton Beach Florida,1.515716566510398,0,4,Florida,-86.648831,30.462036,,,,,,,,,,,,,,,0.0,1.6094379124341005,279,0,1,0,1,5,11,5,9
448,2016-06-11,4000 block of Collegiate Avenue Charlotte North Carolina,2.3903891703159093,1,3,North Carolina,-80.7106859,35.32420250000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,487,1,0,1,0,8,0,7,0
448,2016-06-11,8500 block of Cedros Avenue Panorama City California,3.388813693319509,3,2,California,-118.4535746,34.224750799999995,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,487,0,1,0,1,4,4,1,3
448,2016-06-11,Alvarado Avenue Stockton California,2.3903891703159093,1,3,California,-121.291158,37.9874266,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,487,0,1,0,1,1,10,3,5
448,2016-06-11,2300 block of Davis Ave Roswell New Mexico,3.085169313600048,5,0,New Mexico,-104.5184652,33.4198165,,,,,,,,,,,,,,,1.791759469228055,0.0,487,1,0,1,0,8,0,6,0
448,2016-06-11,4000 block of Elmore Avenue Webster Minnesota,1.515716566510398,0,4,Minnesota,-93.3728498,44.5297813,,,,,,,,,,,,,,,0.0,1.6094379124341005,487,1,0,1,0,10,0,10,0
449,2016-06-12,1912 S Orange Ave Orlando Florida,18.753132831918773,50,53,Florida,-81.37684589999998,28.519611800000003,Orlando nightclub massacre,"Omar Mateen, 29, attacked the Pulse nighclub in Orlando in the early morning hours of June 12. He was killed by law enforcement who raided the club after a prolonged standoff.",29,Unclear,Unclear,Yes,"Shooting center in Port St. Lucie, Florida","Semiautomatic rifle, semiautomatic handgun","Sig Sauer MCX rifle, Glock 17 9mm; high-capacity magazines (30 rounds)",Other,M,-,http://www.motherjones.com/politics/2016/06/assault-rifle-used-by-orlando-mass-shooter; http://wrbl.com/2016/06/13/orlando-police-make-statement-on-mass-shooting/; http://www.slate.com/articles/news_and_politics/crime/2016/06/the_ar_15_and_other_assault_rifles_are_bad_high_capacity_magazines_are_worse.html,Mass,3.9318256327243257,3.9889840465642745,352,0,1,0,1,0,9,0,6
450,2016-06-13,Avenue D and E. 57th Brooklyn New York,1.6206565966927624,0,5,New York,-73.9226193,40.6427459,,,,,,,,,,,,,,,0.0,1.791759469228055,706,1,1,1,1,2,6,3,10
450,2016-06-13,East El Monte Way and Recreation Avenue Fresno California,1.515716566510398,0,4,California,-119.7387116,36.7349771,,,,,,,,,,,,,,,0.0,1.6094379124341005,706,2,0,2,0,6,0,8,0
450,2016-06-13,3200 block of West Congress Chicago Illinois,1.6206565966927624,0,5,Illinois,-87.7059695,41.8749169,,,,,,,,,,,,,,,0.0,1.791759469228055,706,1,0,1,0,4,4,4,5
451,2016-06-14,South Van Buren and Elm streets Wilmington Delaware,1.515716566510398,0,4,Delaware,-75.56456279999998,39.7407805,,,,,,,,,,,,,,,0.0,1.6094379124341005,888,0,1,0,1,4,6,1,9
451,2016-06-14,1301 Franklin Street Oakland California,2.3903891703159093,1,3,California,-122.2705004,37.80346220000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,888,1,0,1,0,9,0,6,0
452,2016-06-18,Fredrick Douglas Road Exmore Virginia,2.3903891703159093,1,3,Virginia,-75.832151,37.532512,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1012,1,1,1,1,2,7,3,11
452,2016-06-18,2625 Arnold Ct Waycross Georgia,2.855649206057388,2,2,Georgia,-82.363423,31.220116,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1012,1,1,1,1,4,4,4,10
452,2016-06-18,East 79th Street and South Escanaba Avenue Chicago Illinois,1.515716566510398,0,4,Illinois,-87.5540382,41.7518868,,,,,,,,,,,,,,,0.0,1.6094379124341005,1012,0,3,0,3,1,8,6,11
453,2016-06-19,2328 Melrose Avenue Roanoke Virginia,1.515716566510398,0,4,Virginia,-79.975037,37.285884,,,,,,,,,,,,,,,0.0,1.6094379124341005,1027,1,1,1,1,3,6,2,4
454,2016-06-21,2802 Rodman Street Louisville Kentucky,2.855649206057388,2,2,Kentucky,-85.7701288,38.2088656,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,74,0,0,0,0,7,0,5,0
454,2016-06-21,Mosshill Lane Willingboro New Jersey,1.515716566510398,0,4,New Jersey,-74.892399,40.031049,,,,,,,,,,,,,,,0.0,1.6094379124341005,74,0,1,0,1,5,2,3,7
455,2016-06-22,Lancashire Drive and Central Drive Dekalb (county) Georgia,2.515716566510398,1,4,Georgia,-84.18818909999997,33.8115908,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,521,4,0,4,0,8,0,11,0
455,2016-06-22,500 block of Dutterow Road SE Olympia Washington,3.1576692799745936,3,1,Washington,-122.9006951,47.0378741,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,521,1,0,1,0,0,11,1,6
455,2016-06-22,3100 block of West Warren Chicago Illinois,1.515716566510398,0,4,Illinois,-87.70380540000002,41.882116,,,,,,,,,,,,,,,0.0,1.6094379124341005,521,2,0,2,0,10,0,9,0
456,2016-06-24,Brook and Winter Street Hartford Connecticut,1.6206565966927624,0,5,Connecticut,-72.68305629999998,41.77921110000001,,,,,,,,,,,,,,,0.0,1.791759469228055,1045,1,0,1,0,10,0,5,0
456,2016-06-24,N. 3rd and Walker Kansas City Kansas,1.515716566510398,0,4,Kansas,-94.6161014,39.1232982,,,,,,,,,,,,,,,0.0,1.6094379124341005,1045,0,2,0,2,1,14,0,7
456,2016-06-24,3100 block of Orleans Ave District Heights Maryland,3.388813693319509,3,2,Maryland,-76.87647679999998,38.8465395,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,1045,1,1,1,1,9,2,3,2
457,2016-06-25,700 block of Craig Street Norfolk Virginia,1.515716566510398,0,4,Virginia,-76.27865190000001,36.8282,,,,,,,,,,,,,,,0.0,1.6094379124341005,626,1,0,1,0,10,0,11,0
457,2016-06-25,1400 block of W. 114th Place Chicago Illinois,1.515716566510398,0,4,Illinois,-87.65691729999998,41.6860028,,,,,,,,,,,,,,,0.0,1.6094379124341005,626,1,0,1,0,11,0,10,0
457,2016-06-25,2466 East Lancaster Avenue Fort Worth Texas,3.2451613894052334,2,5,Texas,-97.2916452,32.74435450000001,,,,,,,,,,,,,,,1.0986122886681098,1.791759469228055,626,2,1,2,1,3,11,4,6
458,2016-06-26,Baldwin Blvd  and Lamar Corpus Christi Texas,1.515716566510398,0,4,Texas,-97.4213592,27.7741197,,,,,,,,,,,,,,,0.0,1.6094379124341005,162,0,0,0,0,5,1,3,2
458,2016-06-26,2240 Camp Greene St Charlotte North Carolina,1.6206565966927624,0,5,North Carolina,-80.88497120000002,35.2246218,,,,,,,,,,,,,,,0.0,1.791759469228055,162,0,1,0,1,3,4,0,7
458,2016-06-26,1500 block of Moreland Avenue SE Atlanta Georgia,2.515716566510398,1,4,Georgia,-84.34943969999998,33.7111216,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,162,0,1,0,1,4,2,1,6
458,2016-06-26,6000 block of Elm Street Houston Texas,2.3903891703159093,1,3,Texas,-95.48697890000001,29.7127764,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,162,0,6,0,6,0,7,0,15
458,2016-06-26,Highway 38 N Bennettsville South Carolina,1.515716566510398,0,4,South Carolina,-79.679436,34.6084346,,,,,,,,,,,,,,,0.0,1.6094379124341005,162,0,6,0,6,0,7,0,14
459,2016-06-27,13436 Killiam Loop NE Woodburn Oregon,3.1576692799745936,3,1,Oregon,-122.7842785,45.1478739,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,383,0,1,0,1,7,0,5,6
460,2016-06-28,13800 block of S Avalon Boulevard Los Angeles California,2.3903891703159093,1,3,California,-118.26529340000002,33.9063989,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,316,1,0,1,0,9,0,8,0
460,2016-06-28,1600 block of South Christiana Chicago Illinois,1.515716566510398,0,4,Illinois,-87.7091071,41.8590151,,,,,,,,,,,,,,,0.0,1.6094379124341005,316,0,1,0,1,0,7,0,12
461,2016-06-29,6100 block of West Lake Mead Boulevard Las Vegas Nevada,3.085169313600048,5,0,Nevada,-115.2239542,36.19577930000001,,,,,,,,,,,,,,,1.791759469228055,0.0,239,2,0,2,0,5,5,8,2
462,2016-06-30,9500 block of South Loomis Street Chicago Illinois,2.515716566510398,1,4,Illinois,-87.65790109999998,41.7210951,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,812,1,0,1,0,9,0,10,0
463,2016-07-03,2300 block of Daisy Street Chattanooga Tennessee,1.515716566510398,0,4,Tennessee,-85.2517302,35.0656723,,,,,,,,,,,,,,,0.0,1.6094379124341005,444,0,0,0,0,10,0,4,0
463,2016-07-03,401 Lea Joyner Memorial Expy Monroe Louisiana,3.0148939630283804,2,3,Louisiana,-92.10706809999999,32.50258180000001,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,444,0,1,0,1,4,9,0,8
464,2016-07-04,1400 block of W. 107 Street Cleveland Ohio,1.515716566510398,0,4,Ohio,-81.761476,41.4817352,,,,,,,,,,,,,,,0.0,1.6094379124341005,808,1,0,1,0,8,0,6,0
464,2016-07-04,Seventh  Ave and Liberty Ave Pittsburgh Pennsylvania,1.515716566510398,0,4,Pennsylvania,-79.99736259999997,40.4431054,,,,,,,,,,,,,,,0.0,1.6094379124341005,808,1,0,1,0,8,0,6,0
464,2016-07-04,4000 block of West Southern Avenue Phoenix Arizona,3.336274652122176,2,6,Arizona,-112.1457402,33.392057300000005,,,,,,,,,,,,,,,1.0986122886681098,1.9459101490553128,808,1,0,1,0,6,0,5,0
464,2016-07-04,1312 Robin Houston Texas,3.388813693319509,3,2,Texas,-95.380766,29.7564862,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,808,1,2,1,2,5,8,2,7
464,2016-07-04,419 Chauncey St Brooklyn New York,1.7927899625209969,0,7,New York,-73.91773149999999,40.6819634,,,,,,,,,,,,,,,0.0,2.079441541679836,808,1,2,1,2,2,10,1,12
464,2016-07-04,5500 block of South Hermitage Avenue Chicago (Englewood) Illinois,1.515716566510398,0,4,Illinois,-87.668219,41.79360429999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,808,1,2,1,2,5,8,2,7
465,2016-07-05,56th Street and Naomi Avenue Los Angeles California,1.515716566510398,0,4,California,-118.2546946,33.99206820000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,3,0,3,0,6,0,7,0
466,2016-07-07,800 Main St Dallas Texas,5.0183513585318105,5,9,Texas,-96.8046649,32.7789837,Dallas police shooting,"Micah Xavier Johnson, a 25-year-old Army veteran, targeted police at a peaceful Black Lives Matter protest, killing five officers and injuring nine others as well as two civilians. After a prolonged standoff in a downtown building, law enforcement killed Johnson using a robot-delivered bomb.",25,Unclear,Unclear,Yes,online and or gun show,"Semiautomatic rifle, semiautomatic handguns","Izhmash-Saiga 5.45mm (AK-style) semiautomatic rifle with large capacity magazines; Glock 9mm handgun, .25-caliber semiautomatic handgun",Black,M,-,http://www.nytimes.com/2016/07/11/us/dallas-shooting-micah-johnson-police.html?_r=0; http://www.wsj.com/articles/dallas-shooter-purchased-guns-legally-official-says-1468269720,Mass,1.791759469228055,2.302585092994046,275,3,0,3,0,7,0,10,0
466,2016-07-07,536 Volunteer Pkwy Bristol Tennessee,2.515716566510398,1,4,Tennessee,-82.18610579999998,36.5871763,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,275,2,1,2,1,3,8,4,7
466,2016-07-07,2136 North Lobdell Avenue Baton Rouge Louisiana,1.515716566510398,0,4,Louisiana,-91.1196945,30.467636100000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,275,0,0,0,0,2,10,3,13
467,2016-07-11,811 Port St Saint Joseph Michigan,3.388813693319509,3,2,Michigan,-86.477303,42.11007439999999,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,879,4,0,4,0,8,0,8,0
467,2016-07-11,1800 block of W. North Avenue Baltimore Maryland,1.6206565966927624,0,5,Maryland,-76.6465845,39.3101362,,,,,,,,,,,,,,,0.0,1.791759469228055,879,0,2,0,2,0,17,0,8
467,2016-07-11,500 block of Summit Avenue Jackson Michigan,1.515716566510398,0,4,Michigan,-84.3880416,42.24660720000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,879,0,1,0,1,1,16,3,5
467,2016-07-11,"5100 block of Call Pl., SE Washington District of Columbia",1.515716566510398,0,4,District of Columbia,-76.9283511,38.8844719,,,,,,,,,,,,,,,0.0,1.6094379124341005,879,1,1,1,1,6,12,2,5
468,2016-07-13,3000 block of Miami St Saint Louis Missouri,2.855649206057388,2,2,Missouri,-90.234406,38.59048,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,548,0,0,0,0,6,0,5,0
468,2016-07-13,105 Magnolia Avenue Warner Robins Georgia,1.6206565966927624,0,5,Georgia,-83.61585699999998,32.643751,,,,,,,,,,,,,,,0.0,1.791759469228055,548,0,0,0,0,6,4,4,0
469,2016-07-14,400 block of Pecan Avenue Crosby Texas,3.1576692799745936,3,1,Texas,-95.0662297,29.8723599,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,736,1,0,1,0,4,7,6,4
469,2016-07-14,900 block of Moeller Avenue Akron Ohio,2.3903891703159093,1,3,Ohio,-81.54492490000001,41.0692133,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,736,3,0,3,0,3,7,5,3
469,2016-07-14,1600 block of 7th Street Oakland California,1.515716566510398,0,4,California,-122.2982278,37.8062786,,,,,,,,,,,,,,,0.0,1.6094379124341005,736,3,0,3,0,4,0,8,0
470,2016-07-15,4006 NW 417th Street Woodland Washington,3.1576692799745936,3,1,Washington,-122.7124209,45.9231023,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,752,1,0,1,0,9,0,9,0
471,2016-07-16,1348 College Street Clarksville Tennessee,1.711769859409705,0,6,Tennessee,-87.3363158,36.540861,,,,,,,,,,,,,,,0.0,1.9459101490553128,1105,0,0,0,0,4,0,6,0
471,2016-07-16,621 Stephens Dr Bakersfield California,3.207183346658568,1,14,California,-119.0359232,35.34784699999999,,,,,,,,,,,,,,,0.6931471805599453,2.7080502011022096,1105,0,2,0,2,1,5,7,4
471,2016-07-16,5000 block of Euclid Avenue Cleveland Ohio,1.6206565966927624,0,5,Ohio,-81.6541652,41.5033703,,,,,,,,,,,,,,,0.0,1.791759469228055,1105,0,2,0,2,0,8,0,9
471,2016-07-16,1200 block of West 25th Street San Bernardino California,1.515716566510398,0,4,California,-117.3102268,34.138855799999995,,,,,,,,,,,,,,,0.0,1.6094379124341005,1105,0,0,0,0,4,0,6,0
471,2016-07-16,6300 block of Benavides Drive Dallas Texas,1.6206565966927624,0,5,Texas,-96.71409009999999,32.7154355,,,,,,,,,,,,,,,0.0,1.791759469228055,1105,0,0,0,0,4,0,4,0
472,2016-07-17,9611 Airline Hwy Baton Rouge Louisiana,4.029404991861698,4,3,Louisiana,-91.0815902,30.4339145,,,,,,,,,,,,,,,1.6094379124341005,1.3862943611198906,282,1,0,1,0,8,0,6,0
472,2016-07-17,Grand River and McGraw avenue Detroit Michigan,1.515716566510398,0,4,Michigan,-83.1009443,42.3533894,,,,,,,,,,,,,,,0.0,1.6094379124341005,282,1,0,1,0,8,0,6,0
472,2016-07-17,6610 Tidwell Houston Texas,2.3903891703159093,1,3,Texas,-95.3029811,29.8478847,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,282,0,1,0,1,1,9,0,15
473,2016-07-19,13th Street and Tyler Avenue West Memphis Arkansas,1.515716566510398,0,4,Arkansas,-90.16878100000001,35.14333269999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,904,2,1,2,1,2,7,3,9
474,2016-07-20,5100 block of E Hedges Ave Fresno California,1.515716566510398,0,4,California,-119.7205987,36.7593588,,,,,,,,,,,,,,,0.0,1.6094379124341005,880,4,0,4,0,8,0,8,0
475,2016-07-21,4400 block of South Leamington Chicago Illinois,1.6206565966927624,0,5,Illinois,-87.752214,41.812846,,,,,,,,,,,,,,,0.0,1.791759469228055,490,0,0,0,0,4,3,3,5
476,2016-07-22,300 block of North Wildwood Avenue Kankakee Illinois,1.6206565966927624,0,5,Illinois,-87.8535311,41.1219016,,,,,,,,,,,,,,,0.0,1.791759469228055,545,1,0,1,0,6,6,4,3
477,2016-07-23,Fountain Avenue Brooklyn New York,1.515716566510398,0,4,New York,-73.87126190000002,40.66608009999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,284,0,1,0,1,0,10,0,7
477,2016-07-23,3400 block of Beekman St Cincinnati Ohio,2.855649206057388,2,2,Ohio,-84.551194,39.14911470000001,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,284,1,0,1,0,6,0,7,0
477,2016-07-23,3630 Ashley Phosphate Road North Charleston South Carolina,1.515716566510398,0,4,South Carolina,-80.0846833,32.9256053,,,,,,,,,,,,,,,0.0,1.6094379124341005,284,0,1,0,1,3,9,0,7
477,2016-07-23,202 Childers Drive Bastrop Texas,3.639015821545789,4,1,Texas,-97.3288507,30.102819300000004,,,,,,,,,,,,,,,1.6094379124341005,0.6931471805599453,284,1,1,1,1,5,4,7,2
478,2016-07-24,1555 Main St Hamilton Ohio,2.792789962520997,1,7,Ohio,-84.59931189999998,39.428343,,,,,,,,,,,,,,,0.6931471805599453,2.079441541679836,996,0,1,0,1,3,8,2,7
479,2016-07-25,3580 Evans Ave Fort Myers Florida,4.043450274200058,2,19,Florida,-81.8606021,26.6112179,,,,,,,,,,,,,,,1.0986122886681098,2.995732273553992,566,0,0,0,0,5,5,2,4
480,2016-07-28,Greenmount Avenue Baltimore Maryland,1.515716566510398,0,4,Maryland,-76.60946369999998,39.3189114,,,,,,,,,,,,,,,0.0,1.6094379124341005,701,1,1,1,1,2,8,3,7
480,2016-07-28,800 block of West 50th Place Chicago Illinois,2.855649206057388,2,2,Illinois,-87.64537359999999,41.8024776,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,701,0,2,0,2,0,11,0,9
480,2016-07-28,303 College Ave Elmira New York,1.6206565966927624,0,5,New York,-76.81057690000002,42.0896554,,,,,,,,,,,,,,,0.0,1.791759469228055,701,2,0,2,0,5,0,7,0
481,2016-07-29,Trail Creek St Athens Georgia,1.7927899625209969,0,7,Georgia,-83.35867350000002,33.96665170000001,,,,,,,,,,,,,,,0.0,2.079441541679836,859,0,1,0,1,0,9,1,7
482,2016-07-30,10009 Chennault Beach Mukilteo Washington,3.1576692799745936,3,1,Washington,-122.3233588,47.9005474,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,507,0,2,0,2,1,7,2,7
482,2016-07-30,5000 block of Kensington Ave Saint Louis Missouri,1.6206565966927624,0,5,Missouri,-90.263571,38.6538856,,,,,,,,,,,,,,,0.0,1.791759469228055,507,0,0,0,0,5,0,5,0
482,2016-07-30,14699 Highway 17 Townsend (Eulonia) Georgia,1.6206565966927624,0,5,Georgia,-77.71134709999998,34.3676883,,,,,,,,,,,,,,,0.0,1.791759469228055,507,1,1,1,1,3,4,5,6
483,2016-07-31,208 E 6th St Austin Texas,2.515716566510398,1,4,Texas,-97.74096999999999,30.267860700000004,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,700,1,0,1,0,8,0,7,0
483,2016-07-31,Southwest 203rd Terrace and 115th Avenue Miami Florida,3.1576692799745936,3,1,Florida,-80.37891599999998,25.57761,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,700,1,2,1,2,1,10,2,12
484,2016-08-01,South Bedford Avenue Evansville Indiana,1.515716566510398,0,4,Indiana,-87.54976599999998,37.964448,,,,,,,,,,,,,,,0.0,1.6094379124341005,644,0,3,0,3,1,4,1,11
485,2016-08-02,5700 block of Hallandale Beach Blvd Hollywood (West Park) Florida,1.515716566510398,0,4,Florida,-80.2003543,25.984201,,,,,,,,,,,,,,,0.0,1.6094379124341005,318,1,1,1,1,7,3,9,2
486,2016-08-03,4110 Glenwood Road Decatur Georgia,2.3903891703159093,1,3,Georgia,-84.2501252,33.73828510000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,186,0,2,0,2,2,9,2,8
487,2016-08-04,Ayers Street and Griffith Avenue Memphis Tennessee,1.515716566510398,0,4,Tennessee,-90.02766869999998,35.161441,,,,,,,,,,,,,,,0.0,1.6094379124341005,88,1,1,1,1,3,13,4,9
488,2016-08-05,70 block of Thorpe Street Pontiac Michigan,2.3903891703159093,1,3,Michigan,-83.31134469999998,42.63771920000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,92,0,1,0,1,0,12,0,6
488,2016-08-05,21600 block of Rider St Perris California,2.855649206057388,2,2,California,-117.2853676,33.830374299999995,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,92,0,0,0,0,3,11,0,9
489,2016-08-06,51 Winding Brook Drive Reading (Sinking Spring) Pennsylvania,3.085169313600048,5,0,Pennsylvania,-76.0242765,40.3317859,,,,,,,,,,,,,,,1.791759469228055,0.0,502,1,0,1,0,5,3,8,6
